,Data Medicao,PRECIPITACAO TOTAL MENSAL(mm),TEMPERATURA MEDIA MENSAL(°C),Nome
18423,2019-05-31,165,"15,949194",SANTANA DO LIVRAMENTO
18424,2019-06-30,25,"15,530972",SANTANA DO LIVRAMENTO
18425,2019-07-31,178,"11,190278",SANTANA DO LIVRAMENTO
18426,2019-08-31,"75,8","12,056855",SANTANA DO LIVRAMENTO
18427,2019-09-30,78,"14,234028",SANTANA DO LIVRAMENTO
18428,2019-10-31,"346,8","18,127299",SANTANA DO LIVRAMENTO
18429,2019-11-30,"139,4","21,0575",SANTANA DO LIVRAMENTO
18430,2019-12-31,"81,6","22,471774",SANTANA DO LIVRAMENTO
18431,2020-01-31,101,"23,312231",SANTANA DO LIVRAMENTO
18432,2020-02-29,"38,6","22,52342",SANTANA DO LIVRAMENTO
18433,2020-03-31,66,"23,118414",SANTANA DO LIVRAMENTO
18434,2020-04-30,"4,2","17,899101",SANTANA DO LIVRAMENTO
18435,2020-07-31,"38,4","10,80793",SANTANA DO LIVRAMENTO
18436,2020-08-31,"55,2","14,191398",SANTANA DO LIVRAMENTO
18437,2020-09-30,"100,8","14,330694",SANTANA DO LIVRAMENTO
18438,2020-10-31,"100,8","17,534677",SANTANA DO LIVRAMENTO
18439,2021-01-31,"247,2","22,952576",SANTANA DO LIVRAMENTO
18440,2021-03-31,"88,4","20,819907",SANTANA DO LIVRAMENTO
18441,2021-12-31,55,"22,593414",SANTANA DO LIVRAMENTO
18442,2022-01-31,"77,4","25,533468",SANTANA DO LIVRAMENTO
18443,2022-02-28,"118,2","23,211458",SANTANA DO LIVRAMENTO
18444,2022-03-31,"154,4","19,713441",SANTANA DO LIVRAMENTO
18445,2022-04-30,"291,8","17,068472",SANTANA DO LIVRAMENTO
18446,2022-05-31,"54,6","12,564382",SANTANA DO LIVRAMENTO
18447,2022-08-31,"143,4","11,754301",SANTANA DO LIVRAMENTO
18448,2022-09-30,"63,8","13,263472",SANTANA DO LIVRAMENTO
18449,2022-10-31,"67,8","16,483737",SANTANA DO LIVRAMENTO
18450,2022-11-30,"42,6","20,452778",SANTANA DO LIVRAMENTO
18451,2022-12-31,48,"23,42379",SANTANA DO LIVRAMENTO
18452,2023-01-31,"48,8","25,193414",SANTANA DO LIVRAMENTO
18453,2023-02-28,"56,6","23,528869",SANTANA DO LIVRAMENTO
18454,2023-03-31,"106,4","23,803213",SANTANA DO LIVRAMENTO
18455,2023-04-30,"16,4","17,746944",SANTANA DO LIVRAMENTO
18456,2023-06-30,"44,2","13,844712",SANTANA DO LIVRAMENTO
18457,2018-01-31,"259,8","23,04549",SANTO AUGUSTO
18458,2018-02-28,"78,4","22,653086",SANTO AUGUSTO
18459,2018-03-31,"167,2","22,208239",SANTO AUGUSTO
18460,2018-04-30,"56,2","22,302267",SANTO AUGUSTO
18461,2018-05-31,"157,6","18,007165",SANTO AUGUSTO
18462,2018-06-30,160,"13,304632",SANTO AUGUSTO
18463,2018-07-31,"71,4","14,959846",SANTO AUGUSTO
18464,2018-08-31,65,"13,443623",SANTO AUGUSTO
18465,2018-09-30,"79,6","18,478865",SANTO AUGUSTO
18466,2018-10-31,"114,8","19,622262",SANTO AUGUSTO
18467,2018-11-30,127,"22,690638",SANTO AUGUSTO
18468,2018-12-31,"91,6","23,578382",SANTO AUGUSTO
18469,2019-01-31,"36,6","25,040634",SANTO AUGUSTO
18470,2019-03-31,"195,6","21,519296",SANTO AUGUSTO
18471,2019-04-30,71,"20,805652",SANTO AUGUSTO
18472,2019-06-30,"35,2","17,795556",SANTO AUGUSTO
18473,2019-07-31,"92,4","13,530914",SANTO AUGUSTO
18474,2019-08-31,"61,8","15,100134",SANTO AUGUSTO
18475,2019-09-30,70,"18,055972",SANTO AUGUSTO
18476,2019-10-31,"217,4","21,41861",SANTO AUGUSTO
18477,2019-11-30,"217,6","23,297917",SANTO AUGUSTO
18478,2019-12-31,140,"23,914382",SANTO AUGUSTO
18479,2020-01-31,"141,6","24,102957",SANTO AUGUSTO
18480,2020-02-29,"72,6","23,029135",SANTO AUGUSTO
18481,2020-03-31,"28,6","24,361238",SANTO AUGUSTO
18482,2020-04-30,"80,4","19,158889",SANTO AUGUSTO
18483,2020-05-31,"256,6","15,692742",SANTO AUGUSTO
18484,2020-06-30,"213,4","16,041667",SANTO AUGUSTO
18485,2020-07-31,"356,4","13,788844",SANTO AUGUSTO
18486,2020-08-31,"162,2","16,654973",SANTO AUGUSTO
18487,2020-09-30,"85,4","19,000556",SANTO AUGUSTO
18488,2020-10-31,"59,2","21,873656",SANTO AUGUSTO
18489,2020-11-30,121,"22,219559",SANTO AUGUSTO
18490,2020-12-31,"120,2","23,832416",SANTO AUGUSTO
18491,2021-02-28,"151,4","22,357589",SANTO AUGUSTO
18492,2021-03-31,"222,8","22,274328",SANTO AUGUSTO
18493,2021-04-30,47,"19,845972",SANTO AUGUSTO
18494,2021-05-31,136,"15,561694",SANTO AUGUSTO
18495,2021-06-30,"271,4","13,692772",SANTO AUGUSTO
18496,2021-07-31,"57,2","13,87957",SANTO AUGUSTO
18497,2021-08-31,"38,2","17,520027",SANTO AUGUSTO
18498,2021-09-30,"115,4","18,888194",SANTO AUGUSTO
18499,2021-10-31,"297,4","19,458602",SANTO AUGUSTO
18500,2021-11-30,49,"22,921945",SANTO AUGUSTO
18501,2021-12-31,"40,6","25,100041",SANTO AUGUSTO
18502,2022-01-31,"59,8","26,425327",SANTO AUGUSTO
18503,2022-02-28,"85,4","24,743899",SANTO AUGUSTO
18504,2022-03-31,"236,4","21,798521",SANTO AUGUSTO
18505,2022-04-30,237,"18,979861",SANTO AUGUSTO
18506,2022-05-31,"323,2","14,554704",SANTO AUGUSTO
18507,2022-06-30,"156,2","13,254773",SANTO AUGUSTO
18508,2022-07-31,"68,8","17,86061",SANTO AUGUSTO
18509,2022-08-31,"115,4","15,020638",SANTO AUGUSTO
18510,2022-09-30,"77,8","15,542482",SANTO AUGUSTO
18511,2022-10-31,212,"18,206855",SANTO AUGUSTO
18512,2022-11-30,"42,2","20,979175",SANTO AUGUSTO
18513,2022-12-31,"69,4","24,676339",SANTO AUGUSTO
18514,2023-01-31,"119,4","25,069012",SANTO AUGUSTO
18515,2023-02-28,"77,4","23,407117",SANTO AUGUSTO
18516,2023-03-31,"188,6","23,902311",SANTO AUGUSTO
18517,2023-04-30,"38,2","19,590809",SANTO AUGUSTO
18518,2023-05-31,"123,8","17,842941",SANTO AUGUSTO
18519,2023-06-30,146,"15,856667",SANTO AUGUSTO
18520,2023-07-31,"190,6","16,019624",SANTO AUGUSTO
18521,2018-01-31,"377,6","24,71371",FLORIANOPOLIS
18522,2018-02-28,"129,4","24,228274",FLORIANOPOLIS
18523,2018-03-31,"206,8","24,401104",FLORIANOPOLIS
18524,2018-04-30,"118,4","23,578472",FLORIANOPOLIS
18525,2018-05-31,78,"20,325134",FLORIANOPOLIS
18526,2018-06-30,71,"17,045278",FLORIANOPOLIS
18527,2018-07-31,"114,6","17,051882",FLORIANOPOLIS
18528,2018-08-31,"71,4","16,276677",FLORIANOPOLIS
18529,2018-09-30,"207,2","19,897639",FLORIANOPOLIS
18530,2018-10-31,"105,6","20,8375",FLORIANOPOLIS
18531,2018-11-30,"109,8","22,845972",FLORIANOPOLIS
18532,2018-12-31,"148,8","24,527285",FLORIANOPOLIS
18533,2019-01-31,"225,2","27,236156",FLORIANOPOLIS
18534,2019-02-28,"257,2","24,763393",FLORIANOPOLIS
18535,2019-03-31,"82,6","24,425672",FLORIANOPOLIS
18536,2019-04-30,"87,2","23,339444",FLORIANOPOLIS
18537,2019-05-31,"155,8","21,419355",FLORIANOPOLIS
18538,2019-06-30,57,"19,944167",FLORIANOPOLIS
18539,2019-07-31,47,"16,736364",FLORIANOPOLIS
18540,2019-08-31,18,"17,213149",FLORIANOPOLIS
18541,2019-09-30,"60,6","18,498472",FLORIANOPOLIS
18542,2019-10-31,"76,4","21,542204",FLORIANOPOLIS
18543,2019-12-31,"109,2","24,058468",FLORIANOPOLIS
18544,2020-01-31,"141,2","25,202285",FLORIANOPOLIS
18545,2020-02-29,194,"24,578736",FLORIANOPOLIS
18546,2020-03-31,"39,6","24,525806",FLORIANOPOLIS
18547,2020-04-30,"15,2","21,813333",FLORIANOPOLIS
18548,2020-05-31,"14,4","19,132796",FLORIANOPOLIS
18549,2020-06-30,117,"18,945688",FLORIANOPOLIS
18550,2020-07-31,104,"16,598691",FLORIANOPOLIS
18551,2020-08-31,"109,2","17,43134",FLORIANOPOLIS
18552,2020-09-30,144,"19,273611",FLORIANOPOLIS
18553,2020-10-31,"143,2","21,140323",FLORIANOPOLIS
18554,2020-11-30,"95,6","22,191836",FLORIANOPOLIS
18555,2020-12-31,"319,8","23,803898",FLORIANOPOLIS
18556,2021-01-31,"390,8","24,897446",FLORIANOPOLIS
18557,2021-02-28,"243,4","24,724851",FLORIANOPOLIS
18558,2021-03-31,360,"24,664651",FLORIANOPOLIS
18559,2021-04-30,"79,2","21,954722",FLORIANOPOLIS
18560,2021-05-31,118,"18,335484",FLORIANOPOLIS
18561,2021-06-30,"300,2","17,056709",FLORIANOPOLIS
18562,2021-07-31,"22,2","15,795463",FLORIANOPOLIS
18563,2021-08-31,"55,2","17,604435",FLORIANOPOLIS
18564,2021-09-30,"136,4","19,690417",FLORIANOPOLIS
18565,2021-10-31,"289,6","19,724866",FLORIANOPOLIS
18566,2021-11-30,"134,2","21,849722",FLORIANOPOLIS
18567,2021-12-31,"89,6","23,473253",FLORIANOPOLIS
18568,2022-01-31,28,"25,719086",FLORIANOPOLIS
18569,2022-02-28,"71,2","25,493006",FLORIANOPOLIS
18570,2022-03-31,242,"24,204167",FLORIANOPOLIS
18571,2022-04-30,"29,8","21,694444",FLORIANOPOLIS
18572,2022-05-31,"128,6","18,427688",FLORIANOPOLIS
18573,2022-06-30,"110,2","16,328056",FLORIANOPOLIS
18574,2022-07-31,30,"18,462891",FLORIANOPOLIS
18575,2022-08-31,"228,2","17,076882",FLORIANOPOLIS
18576,2022-09-30,"104,8","17,688678",FLORIANOPOLIS
18577,2022-10-31,"206,2","20,3875",FLORIANOPOLIS
18578,2022-11-30,"147,2","21,338889",FLORIANOPOLIS
18579,2022-12-31,477,"23,666532",FLORIANOPOLIS
18580,2023-01-31,"100,8","25,564919",FLORIANOPOLIS
18581,2023-02-28,"304,2","25,058036",FLORIANOPOLIS
18582,2023-03-31,"160,4","25,477688",FLORIANOPOLIS
18583,2023-04-30,"102,6","21,808889",FLORIANOPOLIS
18584,2023-05-31,45,"20,621277",FLORIANOPOLIS
18585,2023-06-30,"113,6","18,552899",FLORIANOPOLIS
18586,2023-07-31,"106,8","17,939651",FLORIANOPOLIS
18587,2018-01-31,"383,4","20,748656",CURITIBA
18588,2018-02-28,"97,4","19,957441",CURITIBA
18589,2018-03-31,"328,2","21,329301",CURITIBA
18590,2018-04-30,"22,8","19,402778",CURITIBA
18591,2018-05-31,"26,2","17,241518",CURITIBA
18592,2018-07-31,"4,2","16,833857",CURITIBA
18593,2018-08-31,47,"14,976549",CURITIBA
18594,2018-09-30,"50,8","17,096959",CURITIBA
18595,2018-10-31,"278,4","17,171909",CURITIBA
18596,2018-11-30,"40,2","19,001371",CURITIBA
18597,2018-12-31,"120,4","22,048656",CURITIBA
18598,2019-01-31,"183,4","23,460484",CURITIBA
18599,2019-02-28,"299,2","20,867411",CURITIBA
18600,2019-03-31,66,"20,433871",CURITIBA
18601,2019-04-30,"119,2","19,760694",CURITIBA
18602,2019-05-31,"197,4","17,678194",CURITIBA
18603,2019-06-30,123,"16,502999",CURITIBA
18604,2019-09-30,"151,2","17,538433",CURITIBA
18605,2019-10-31,"90,8","19,774597",CURITIBA
18606,2019-11-30,99,"19,214028",CURITIBA
18607,2019-12-31,"70,6","20,483871",CURITIBA
18608,2020-01-31,"208,6","21,385215",CURITIBA
18609,2020-02-29,"110,8","20,441236",CURITIBA
18610,2020-03-31,"14,6","20,068671",CURITIBA
18611,2020-04-30,"21,2","18,056753",CURITIBA
18612,2020-06-30,127,"16,539244",CURITIBA
18613,2020-09-30,"37,8","18,579052",CURITIBA
18614,2020-10-31,"128,2","18,895565",CURITIBA
18615,2020-11-30,"211,6","18,778173",CURITIBA
18616,2020-12-31,"159,4","20,679704",CURITIBA
18617,2021-01-31,226,"21,19543",CURITIBA
18618,2021-02-28,"72,2","21,054316",CURITIBA
18619,2021-03-31,"148,8","21,093548",CURITIBA
18620,2021-04-30,"11,6","17,579306",CURITIBA
18621,2021-05-31,"126,4","16,092443",CURITIBA
18622,2021-08-31,77,"16,73053",CURITIBA
18623,2021-09-30,66,"18,02625",CURITIBA
18624,2021-10-31,"164,2","16,201999",CURITIBA
18625,2021-11-30,"73,2","19,239445",CURITIBA
18626,2021-12-31,"105,8","20,006855",CURITIBA
18627,2022-01-31,274,"21,361694",CURITIBA
18628,2022-02-28,"113,6","21,947173",CURITIBA
18629,2022-03-31,"230,4","21,014651",CURITIBA
18630,2022-04-30,109,"17,803763",CURITIBA
18631,2022-07-31,"30,4","16,912552",CURITIBA
18632,2022-10-31,138,"17,649866",CURITIBA
18633,2022-11-30,"178,6","16,931945",CURITIBA
18634,2022-12-31,"176,2","20,236156",CURITIBA
18635,2023-01-31,"109,4","20,997715",CURITIBA
18636,2023-02-28,"130,6","21,033482",CURITIBA
18637,2023-03-31,"96,2","21,341667",CURITIBA
18638,2023-04-30,"83,6","17,892639",CURITIBA
18639,2023-05-31,"57,4","16,710846",CURITIBA
18640,2023-07-31,"80,4","14,608602",CURITIBA
18641,2018-01-31,"175,8","23,531872",TORRES
18642,2018-02-28,"49,4","23,439583",TORRES
18643,2018-03-31,"139,4","23,030908",TORRES
18644,2018-04-30,63,"22,713086",TORRES
18645,2018-05-31,"101,6","18,646196",TORRES
18646,2018-06-30,148,"14,825417",TORRES
18647,2018-07-31,"223,2","14,639797",TORRES
18648,2018-08-31,84,"14,427519",TORRES
18649,2018-09-30,135,"18,385833",TORRES
18650,2018-11-30,"68,8","20,984758",TORRES
18651,2018-12-31,"45,4","23,110612",TORRES
18652,2019-01-31,"112,6","25,321371",TORRES
18653,2019-02-28,"181,2","24,148674",TORRES
18654,2019-03-31,"233,8","22,995109",TORRES
18655,2019-04-30,"206,6","21,949481",TORRES
18656,2019-05-31,"274,8","19,664721",TORRES
18657,2019-06-30,"91,2","18,454499",TORRES
18658,2019-07-31,"65,8","14,324036",TORRES
18659,2019-08-31,"19,8","15,036962",TORRES
18660,2019-09-30,"81,4","16,572017",TORRES
18661,2019-11-30,"72,6","20,703901",TORRES
18662,2019-12-31,"45,8","22,882124",TORRES
18663,2020-01-31,"94,6","24,050672",TORRES
18664,2020-08-31,"81,2","15,074574",TORRES
18665,2020-09-30,"168,4","16,881951",TORRES
18666,2020-10-31,"129,6","19,477764",TORRES
18667,2020-11-30,"132,4","21,04625",TORRES
18668,2020-12-31,"154,4","22,67836",TORRES
18669,2021-01-31,147,"23,844758",TORRES
18670,2021-02-28,"108,4","24,318304",TORRES
18671,2021-03-31,"182,6","23,647177",TORRES
18672,2021-04-30,"215,8","21,43093",TORRES
18673,2021-05-31,"207,6","16,239458",TORRES
18674,2021-06-30,"201,6","15,01378",TORRES
18675,2021-07-31,"26,8","14,198497",TORRES
18676,2021-08-31,"68,8","15,779202",TORRES
18677,2021-09-30,"169,6","18,246111",TORRES
18678,2021-10-31,"121,8","18,986156",TORRES
18679,2021-11-30,"68,2","20,553194",TORRES
18680,2021-12-31,"45,6","22,530108",TORRES
18681,2022-01-31,"76,4","23,159812",TORRES
18682,2022-02-28,"34,2","23,929898",TORRES
18683,2022-03-31,"138,8","22,748298",TORRES
18684,2022-10-31,"116,4","18,802087",TORRES
18685,2022-12-31,"119,6","22,296985",TORRES
18686,2023-01-31,"47,4","24,233222",TORRES
18687,2023-02-28,"122,4","24,410074",TORRES
18688,2023-03-31,"223,2","24,538805",TORRES
18689,2023-04-30,65,"20,641624",TORRES
18690,2023-05-31,"99,6","18,903167",TORRES
18691,2023-06-30,"184,8","16,889024",TORRES
18692,2023-07-31,"239,6","16,004202",TORRES
18693,2018-01-31,"116,2","25,619758",URUGUAIANA
18694,2018-02-28,"53,4","25,091071",URUGUAIANA
18695,2018-03-31,"132,2","22,950464",URUGUAIANA
18696,2018-04-30,"59,8","23,448883",URUGUAIANA
18697,2018-05-31,"169,4","17,499444",URUGUAIANA
18698,2018-06-30,"52,8","11,651219",URUGUAIANA
18699,2018-07-31,"81,8","12,683333",URUGUAIANA
18700,2018-08-31,"60,2","12,91707",URUGUAIANA
18701,2018-09-30,147,"19,333225",URUGUAIANA
18702,2018-10-31,49,"20,353396",URUGUAIANA
18703,2019-01-31,"685,4","25,04266",URUGUAIANA
18704,2019-02-28,"58,2","24,461193",URUGUAIANA
18705,2019-03-31,"61,4","22,101075",URUGUAIANA
18706,2019-04-30,"162,4","20,676528",URUGUAIANA
18707,2019-05-31,"116,6","17,84879",URUGUAIANA
18708,2019-06-30,"15,6","17,065417",URUGUAIANA
18709,2019-07-31,91,"13,085753",URUGUAIANA
18710,2019-08-31,"36,2","14,344127",URUGUAIANA
18711,2019-09-30,"19,4","16,994167",URUGUAIANA
18712,2019-10-31,"219,6","20,705686",URUGUAIANA
18713,2019-11-30,"217,2","23,4525",URUGUAIANA
18714,2019-12-31,"83,2","24,307527",URUGUAIANA
18715,2020-01-31,"159,4","25,365995",URUGUAIANA
18716,2020-02-29,105,"24,628736",URUGUAIANA
18717,2020-03-31,50,"25,384245",URUGUAIANA
18718,2020-04-30,"36,6","19,644306",URUGUAIANA
18719,2020-05-31,"310,6","15,979032",URUGUAIANA
18720,2020-06-30,103,"15,31875",URUGUAIANA
18721,2020-07-31,16,"12,52957",URUGUAIANA
18722,2020-08-31,24,"16,613038",URUGUAIANA
18723,2020-09-30,"96,8","16,993333",URUGUAIANA
18724,2021-02-28,62,"24,037054",URUGUAIANA
18725,2021-03-31,165,"22,891176",URUGUAIANA
18726,2021-04-30,"42,4","21,115694",URUGUAIANA
18727,2021-05-31,176,"14,886962",URUGUAIANA
18728,2021-06-30,"120,6","13,026944",URUGUAIANA
18729,2021-07-31,"23,8","13,456586",URUGUAIANA
18730,2021-08-31,"26,6","15,783333",URUGUAIANA
18731,2021-09-30,"128,8","18,050556",URUGUAIANA
18732,2021-10-31,"87,8","20,00457",URUGUAIANA
18733,2021-11-30,"78,8","23,421292",URUGUAIANA
18734,2021-12-31,"31,6","25,683639",URUGUAIANA
18735,2022-01-31,"22,8","28,804512",URUGUAIANA
18736,2022-02-28,"46,2","26,414383",URUGUAIANA
18737,2022-03-31,"174,6","21,79834",URUGUAIANA
18738,2022-04-30,"140,8","19,1",URUGUAIANA
18739,2022-05-31,"46,6","14,597177",URUGUAIANA
18740,2022-06-30,"35,2","11,751124",URUGUAIANA
18741,2022-07-31,"103,8","16,422373",URUGUAIANA
18742,2022-08-31,"100,4","14,353629",URUGUAIANA
18743,2022-09-30,"25,2","15,754674",URUGUAIANA
18744,2022-10-31,"91,6","19,020516",URUGUAIANA
18745,2022-11-30,"31,8","23,116744",URUGUAIANA
18746,2022-12-31,"39,4","26,697131",URUGUAIANA
18747,2023-01-31,"16,8","28,361202",URUGUAIANA
18748,2023-03-31,"191,4","26,271008",URUGUAIANA
18749,2023-04-30,"16,8","20,170833",URUGUAIANA
18750,2023-05-31,"126,8","17,497705",URUGUAIANA
18751,2023-06-30,"41,8","16,048611",URUGUAIANA
18752,2023-07-31,24,"14,777232",URUGUAIANA
18753,2018-01-31,"245,2","24,234543",SANTA ROSA
18754,2018-02-28,"77,4","23,804464",SANTA ROSA
18755,2018-03-31,"164,4","23,047715",SANTA ROSA
18756,2018-04-30,"28,8","22,807917",SANTA ROSA
18757,2018-05-31,173,"18,352285",SANTA ROSA
18758,2018-06-30,"120,4","13,6075",SANTA ROSA
18759,2018-07-31,"63,6","14,861559",SANTA ROSA
18760,2018-08-31,"77,2","13,78539",SANTA ROSA
18761,2018-09-30,126,"19,185556",SANTA ROSA
18762,2018-10-31,"261,4","20,543683",SANTA ROSA
18763,2018-11-30,"90,8","23,380139",SANTA ROSA
18764,2018-12-31,"1,2","24,312903",SANTA ROSA
18765,2019-02-28,185,"23,581793",SANTA ROSA
18766,2019-05-31,294,"18,554839",SANTA ROSA
18767,2019-06-30,"16,4","18,155972",SANTA ROSA
18768,2019-07-31,"106,8","13,651075",SANTA ROSA
18769,2019-08-31,33,"15,442607",SANTA ROSA
18770,2019-09-30,0,"18,697639",SANTA ROSA
18771,2019-12-31,"95,2","24,508602",SANTA ROSA
18772,2020-01-31,187,"25,168011",SANTA ROSA
18773,2020-02-29,"142,8","23,812356",SANTA ROSA
18774,2020-03-31,"42,2","24,556586",SANTA ROSA
18775,2020-06-30,"171,8","16,958764",SANTA ROSA
18776,2020-07-31,"327,2","13,799194",SANTA ROSA
18777,2020-08-31,"159,4","16,94543",SANTA ROSA
18778,2020-09-30,"41,4","19,116944",SANTA ROSA
18779,2020-10-31,"27,2","22,314919",SANTA ROSA
18780,2020-12-31,"178,4","24,870296",SANTA ROSA
18781,2021-02-28,"60,2","23,235268",SANTA ROSA
18782,2021-03-31,158,"22,733871",SANTA ROSA
18783,2021-04-30,"56,6","20,425139",SANTA ROSA
18784,2021-05-31,"86,6","15,435484",SANTA ROSA
18785,2021-06-30,"33,2","13,930556",SANTA ROSA
18786,2021-07-31,"15,4","13,384812",SANTA ROSA
18787,2022-06-30,147,"13,383068",SANTA ROSA
18788,2022-07-31,"57,8","18,252583",SANTA ROSA
18789,2022-08-31,"92,8","15,521314",SANTA ROSA
18790,2022-09-30,"68,4","16,457867",SANTA ROSA
18791,2022-10-31,"163,2","18,884274",SANTA ROSA
18792,2022-11-30,"4,8","21,838188",SANTA ROSA
18793,2022-12-31,"109,4","25,355376",SANTA ROSA
18794,2023-01-31,"79,4","26,08338",SANTA ROSA
18795,2023-02-28,48,"24,511705",SANTA ROSA
18796,2023-03-31,72,"24,883158",SANTA ROSA
18797,2023-04-30,"60,4","19,92471",SANTA ROSA
18798,2023-05-31,"118,6","17,588599",SANTA ROSA
18799,2023-06-30,"99,2","16,12035",SANTA ROSA
18800,2023-07-31,"125,4","16,298107",SANTA ROSA
18801,2018-01-31,"82,6","21,804436",CANGUCU
18802,2018-02-28,"118,2","20,745685",CANGUCU
18803,2018-03-31,"163,8","19,302957",CANGUCU
18804,2018-04-30,"94,4","20,176528",CANGUCU
18805,2018-05-31,"54,6","15,107661",CANGUCU
18806,2018-06-30,"77,2","10,448056",CANGUCU
18807,2018-07-31,241,"10,677285",CANGUCU
18808,2018-08-31,"127,8","10,995296",CANGUCU
18809,2018-09-30,"285,8","15,418472",CANGUCU
18810,2018-10-31,"140,4","15,806989",CANGUCU
18811,2018-11-30,"84,6","19,403056",CANGUCU
18812,2018-12-31,"82,4","20,04086",CANGUCU
18813,2019-01-31,"278,8","22,258871",CANGUCU
18814,2019-02-28,"126,2","21,018155",CANGUCU
18815,2019-03-31,"74,2","19,238844",CANGUCU
18816,2019-04-30,"120,8","17,842222",CANGUCU
18817,2019-05-31,138,"15,369355",CANGUCU
18818,2019-06-30,"31,6","15,474583",CANGUCU
18819,2019-07-31,"184,2","10,907392",CANGUCU
18820,2019-08-31,120,"11,757917",CANGUCU
18821,2019-09-30,"137,8","13,274445",CANGUCU
18822,2019-10-31,"344,8","16,775806",CANGUCU
18823,2019-11-30,"86,4","19,040833",CANGUCU
18824,2019-12-31,65,"21,44422",CANGUCU
18825,2020-01-31,"107,8","21,579167",CANGUCU
18826,2020-02-29,"44,6","21,343391",CANGUCU
18827,2020-03-31,36,"21,677151",CANGUCU
18828,2020-04-30,"55,6","17,128056",CANGUCU
18829,2021-03-31,"203,6","19,589247",CANGUCU
18830,2021-04-30,"23,8","17,813472",CANGUCU
18831,2021-05-31,"61,8","12,776747",CANGUCU
18832,2021-06-30,"124,2","11,209583",CANGUCU
18833,2021-07-31,65,"11,657796",CANGUCU
18834,2021-11-30,"114,8","18,692182",CANGUCU
18835,2021-12-31,70,"19,697687",CANGUCU
18836,2022-01-31,"123,2","23,02174",CANGUCU
18837,2022-02-28,125,"21,402483",CANGUCU
18838,2022-03-31,"89,8","19,331278",CANGUCU
18839,2022-09-30,"50,8","12,522083",CANGUCU
18840,2022-10-31,"162,6","15,025269",CANGUCU
18841,2022-11-30,"51,6","18,370972",CANGUCU
18842,2022-12-31,"25,2","20,991801",CANGUCU
18843,2023-01-31,"132,4","22,840995",CANGUCU
18844,2023-02-28,101,"21,646726",CANGUCU
18845,2023-03-31,"141,4","22,150538",CANGUCU
18846,2023-04-30,"37,6","16,858472",CANGUCU
18847,2023-05-31,"209,6","15,619893",CANGUCU
18848,2023-06-30,94,"12,996389",CANGUCU
18849,2023-07-31,"254,4","11,650672",CANGUCU
18850,2018-01-31,"66,8","22,762769",CACAPAVA DO SUL
18851,2018-02-28,"42,6","21,824107",CACAPAVA DO SUL
18852,2018-03-31,"148,6","20,608285",CACAPAVA DO SUL
18853,2018-04-30,118,"20,817905",CACAPAVA DO SUL
18854,2018-05-31,"65,8","15,339874",CACAPAVA DO SUL
18855,2018-06-30,145,"10,612978",CACAPAVA DO SUL
18856,2018-07-31,219,"11,262634",CACAPAVA DO SUL
18857,2018-08-31,"173,8","11,377957",CACAPAVA DO SUL
18858,2018-09-30,"338,6","16,327905",CACAPAVA DO SUL
18859,2018-10-31,"101,6","16,842876",CACAPAVA DO SUL
18860,2018-11-30,"140,8","20,312415",CACAPAVA DO SUL
18861,2018-12-31,"190,8","21,161962",CACAPAVA DO SUL
18862,2019-01-31,286,"23,187231",CACAPAVA DO SUL
18863,2019-02-28,"83,6","21,904464",CACAPAVA DO SUL
18864,2019-03-31,"95,8","20,041667",CACAPAVA DO SUL
18865,2019-05-31,254,"15,800298",CACAPAVA DO SUL
18866,2019-06-30,"66,2","16,09",CACAPAVA DO SUL
18867,2019-07-31,"268,4","11,381586",CACAPAVA DO SUL
18868,2019-08-31,113,"12,620275",CACAPAVA DO SUL
18869,2019-09-30,"97,4","14,438472",CACAPAVA DO SUL
18870,2019-10-31,"455,8","17,901344",CACAPAVA DO SUL
18871,2019-11-30,69,"20,125278",CACAPAVA DO SUL
18872,2019-12-31,"70,4","22,496956",CACAPAVA DO SUL
18873,2020-01-31,"190,6","22,577823",CACAPAVA DO SUL
18874,2020-02-29,31,"22,000287",CACAPAVA DO SUL
18875,2020-03-31,"45,4","22,69643",CACAPAVA DO SUL
18876,2020-04-30,32,"18,068056",CACAPAVA DO SUL
